index,age,male,marr,currmarr,children,educ,postgrad,empl,hours,inc,tran,bwnorm
47675,35,1,1,1,2,16,0,1,2360,27900,0,1
47714,43,0,2,1,3,14,0,1,2250,29000,0,0
47726,62,1,1,4,4,10,0,4,,300,11346,0
47727,56,0,1,4,4,12,0,1,4589,20000,0,0
47728,36,0,1,4,0,12,0,1,1944,21700,0,1
47729,35,1,1,4,0,14,0,1,3000,25000,0,1
47730,31,0,1,1,1,12,0,1,1898,22500,0,1
47741,66,0,1,1,4,5,0,1,728,2000,1764,0
47745,33,0,1,4,2,12,0,1,1955,9000,2400,1
47758,34,1,2,4,4,16,0,1,3705,25000,0,0
47759,32,1,1,1,3,13,0,1,2448,16000,0,0
47844,32,0,1,1,3,14,0,1,1840,18000,0,0
47854,36,0,1,4,2,16,0,1,1761,15200,180,0
47974,41,1,1,1,2,12,0,1,2100,19000,0,1
48020,42,1,2,1,5,12,0,1,1896,29000,0,0
48110,55,0,1,1,5,12,0,1,832,1900,0,0
48165,45,1,1,4,1,12,0,1,2376,45860,0,0
48166,44,0,1,4,1,13,0,1,2000,25249,0,0
48174,41,1,2,4,4,12,0,1,2557,29084,0,1
48175,35,1,1,1,1,10,0,1,2040,21000,0,0
48195,37,1,1,1,3,12,0,1,1032,17000,3040,0
48219,61,0,1,1,6,12,0,1,882,4350,0,0
48247,30,0,1,3,3,12,0,1,1728,9500,400,0
48297,61,0,1,4,4,16,0,1,1237,31850,0,0
48300,30,1,2,1,4,16,0,1,3048,25000,100,1
48307,45,1,1,1,3,8,0,1,1960,29000,0,0
48316,60,0,3,1,11,13,0,1,2414,23500,0,0
48320,36,1,1,1,6,12,0,1,1872,18000,0,1
48325,29,1,1,1,3,12,0,1,520,6090,4630,1
48451,45,1,2,1,5,14,0,1,2083,24000,0,0
48484,35,0,1,3,1,13,0,1,1902,14376,1656,1
48535,55,1,1,1,6,10,0,1,2450,42000,0,0
48536,54,0,1,1,6,12,0,1,1920,24000,0,0
48597,72,1,1,1,5,5,0,4,494,3000,1800,0
48598,58,0,1,3,5,3,0,1,1085,6000,1500,0
48638,49,1,1,1,2,6,0,1,2280,24000,0,0
48728,36,0,0,2,1,12,0,1,2030,25500,0,1
48746,41,1,1,1,2,16,0,1,2272,48700,0,0
48784,52,0,1,5,5,14,0,1,2336,23000,0,0
48812,34,0,1,1,3,12,0,3,697,12000,0,1
48820,66,0,2,5,2,8,0,1,1560,5200,5088,0
48838,45,1,2,1,1,12,0,1,1960,17000,0,0
48901,42,1,1,5,1,12,0,1,1960,16000,0,1
48904,36,1,1,5,1,13,0,1,1968,14000,0,1
48923,40,1,1,1,4,11,0,1,2232,30000,0,0
48929,33,0,1,1,1,14,0,1,2379,15000,0,0
48936,42,0,1,1,2,12,0,6,240,1200,6060,1
48937,38,0,1,1,2,12,0,1,1952,24000,0,0
48976,40,1,1,1,2,13,0,1,1763,21000,0,0
48980,39,1,1,5,5,14,0,1,669,52147,0,0
49020,42,0,2,1,2,0,1,1,2329,63000,0,1
49021,34,0,0,2,0,12,0,1,2064,27500,0,1
49028,52,1,2,1,4,14,0,1,2820,93000,0,0
49038,34,1,1,4,2,16,0,1,2268,35960,0,1
49076,48,1,1,1,2,0,1,1,1920,51800,0,0
49099,57,1,2,1,3,12,0,1,1960,42900,0,0
49100,58,0,1,4,3,16,0,4,,7816,0,0
49113,72,0,0,2,2,5,0,4,100,200,5280,0
49114,49,0,1,4,7,11,0,1,2677,31500,0,0
49115,31,1,2,1,0,12,0,1,2124,27315,0,1
49142,59,1,2,3,8,12,0,1,2339,29000,0,0
49144,37,1,0,2,0,12,0,1,101,348,0,0
49168,42,1,1,1,3,14,0,1,1896,33900,0,1
49177,56,0,1,3,9,8,0,1,1960,13200,0,0
49178,36,0,3,1,3,12,0,1,1888,14800,1800,1
49198,36,1,1,4,2,12,0,1,2147,18400,0,0
49232,37,0,3,4,2,14,0,1,1967,28000,0,0
49240,61,1,0,2,7,3,0,1,1920,9504,0,0
49287,37,1,2,1,0,10,0,1,1904,23000,0,1
49307,40,0,3,4,2,15,0,1,1012,8000,3468,0
49391,38,1,2,5,8,12,0,1,2056,45000,0,1
49421,50,0,1,1,3,13,0,1,1960,14654,0,0
49423,29,0,0,2,3,13,0,1,2680,7000,1000,1
49430,50,1,1,1,0,16,0,1,1952,29987,0,0
49443,39,1,1,1,3,12,0,1,3000,15450,0,1
49458,37,0,1,1,3,11,0,1,59,400,0,0
49482,34,1,0,2,0,0,1,1,2550,26000,0,0
49485,32,0,2,1,3,12,0,1,1875,20000,4150,0
49533,59,1,1,1,2,12,0,1,1912,29000,0,0
49536,32,0,1,1,2,12,0,6,1680,30000,6350,1
49537,31,1,0,2,2,13,0,1,2048,576,0,0
49587,48,1,1,1,4,15,0,1,3060,90000,0,0
49617,39,1,1,1,3,13,0,1,2775,35000,0,0
49635,61,1,1,1,4,15,0,1,2496,15624,0,0
49636,61,0,1,1,4,12,0,6,,4376,0,0
49651,37,1,1,1,2,13,0,1,2322,40000,0,0
49652,35,1,1,1,3,12,0,1,2187,36200,0,0
49662,38,1,1,1,2,16,0,1,2250,60000,0,1
49672,35,0,1,1,2,16,0,1,2000,16000,0,0
49701,41,1,1,1,1,12,0,1,1976,19360,0,0
49714,36,1,1,1,3,12,0,1,2816,30080,0,0
49761,43,1,1,1,1,16,0,1,2115,80000,0,0
49763,43,0,1,1,1,0,1,1,846,17000,0,0
49764,44,1,1,1,2,0,1,1,1432,38800,0,0
49765,43,0,1,1,2,0,1,1,1776,43200,0,0
49771,65,0,2,3,4,16,0,1,1955,21150,0,0
49774,37,1,2,4,2,12,0,1,4000,26596,0,1
49794,33,0,1,4,3,12,0,1,2080,18200,0,0
49795,32,1,0,2,0,12,0,1,2000,22000,0,0
49808,57,0,3,1,4,12,0,1,2164,14000,0,0
49839,36,0,1,4,4,10,0,3,692,500,500,1
49917,39,0,1,1,2,12,0,1,1960,13000,0,1
49918,36,0,1,1,1,11,0,1,836,4000,0,1
49940,39,1,1,1,1,12,0,1,1680,12000,200,0
49941,41,1,2,1,1,12,0,1,2015,28300,0,0
50007,41,1,1,1,4,12,0,1,2180,19140,0,0
50025,35,0,1,1,4,14,0,1,1488,12000,2460,0
50027,32,1,2,1,2,15,0,2,1470,20000,3300,0
50028,28,0,1,1,1,12,0,6,869,1737,460,0
50097,49,1,1,1,5,10,0,5,1580,9000,0,0
50137,50,1,1,1,3,12,0,1,2040,12000,0,0
50164,33,1,1,1,1,12,0,1,2160,42000,0,1
50169,32,0,1,1,1,14,0,1,2000,3500,0,0
50181,39,1,0,2,0,14,0,1,1602,12800,0,1
50182,36,1,2,1,2,12,0,1,1900,17500,0,1
50184,27,1,0,2,0,12,0,3,3900,30000,0,1
50296,35,0,1,1,1,13,0,1,2000,20000,0,1
50336,44,0,1,4,1,12,0,1,1896,30000,0,0
50337,42,0,1,1,1,12,0,1,2052,43000,0,1
50346,45,1,1,1,1,12,0,1,2900,50000,0,0
50371,41,1,2,1,0,0,1,1,1445,38300,0,0
50399,45,0,1,3,4,12,0,1,1960,14000,0,0
50405,66,0,1,3,1,14,0,1,2040,25500,0,0
50407,51,0,1,4,2,12,0,1,1910,32000,0,0
50412,33,1,0,2,0,12,0,1,1634,24526,0,0
50424,50,0,1,4,3,14,0,1,2235,38000,0,0
50523,60,0,1,4,3,12,0,1,1768,12000,0,0
50540,44,0,0,2,0,12,0,1,1984,11800,0,0
50561,36,1,0,2,0,0,1,1,2980,30000,0,1
50563,34,1,2,5,4,12,0,3,1216,4700,0,1
50604,42,0,1,3,5,10,0,1,2600,8700,396,0
50639,40,0,1,1,1,12,0,1,2450,19700,0,0
50644,47,0,3,1,1,14,0,1,2000,8600,0,1
50656,37,0,1,4,0,8,0,1,1681,19000,0,1
50669,37,0,2,1,1,12,0,1,2000,11874,0,1
50675,54,1,1,1,3,0,1,1,2170,30416,13,0
50676,54,0,1,1,3,16,0,1,2035,23600,0,0
50689,36,0,2,5,2,12,0,1,3000,70420,0,0
50693,34,1,1,5,2,12,0,1,3570,79780,0,0
50742,62,0,0,2,2,6,0,1,1193,9130,0,0
50744,43,1,1,5,2,12,0,1,2360,33861,0,1
50827,42,0,1,1,2,12,0,1,1960,23000,0,0
50830,41,1,1,1,2,12,0,1,2560,24000,0,0
50840,54,0,2,4,4,12,0,1,1096,17420,1380,0
50864,65,1,1,3,3,6,0,4,683,5500,7000,0
50866,43,0,0,2,0,14,0,1,1960,14000,0,0
50867,39,0,0,2,0,16,0,3,1760,12065,0,0
50868,37,0,0,2,0,16,0,1,2534,18000,0,0
50876,54,0,1,3,6,12,0,1,2172,12000,0,0
50878,36,0,1,1,2,0,1,1,2350,29000,0,1
50902,37,1,1,1,2,0,1,1,2048,15000,0,0
50903,39,1,1,1,4,14,0,1,2550,25020,0,0
50937,29,1,1,1,4,14,0,1,2040,23500,0,1
50950,35,1,1,1,2,6,0,1,2380,23000,0,1
51028,58,0,1,4,8,12,0,1,1984,12625,0,0
51029,38,1,1,1,2,13,0,1,1828,16500,0,1
51060,35,0,0,2,2,12,0,1,2050,11000,3900,0
51061,35,1,0,2,2,12,0,1,2053,10800,0,0
51111,41,0,0,2,2,16,0,1,1856,32025,0,1
51130,46,0,1,3,2,16,0,1,1472,26575,4800,0
51204,35,1,1,1,2,12,0,1,2694,25030,0,0
51399,34,1,1,1,1,11,0,1,3175,40200,2398,0
51416,39,0,2,1,2,15,0,1,1920,21000,0,0
51418,36,1,1,1,2,0,1,1,2165,97736,0,0
51614,38,0,1,3,1,12,0,1,2144,7512,0,1
51615,36,1,2,1,6,12,0,1,2350,13000,0,1
51655,35,1,4,1,1,12,0,1,2510,36050,0,1
51667,44,1,1,1,2,12,0,1,2160,38300,0,0
51728,40,1,1,1,4,12,0,1,2456,53000,0,0
51743,40,0,1,1,4,12,0,1,2000,19000,0,0
51852,51,0,1,1,3,12,0,1,1652,26787,0,0
51863,36,0,1,5,2,14,0,1,2578,28500,0,1
51907,49,1,1,5,4,10,0,1,1168,10000,1225,0
51947,34,1,0,2,1,11,0,1,2000,30000,0,0
51964,57,0,2,3,3,12,0,1,2160,7568,0,0
51966,36,0,2,1,3,12,0,1,1960,19760,0,1
51984,60,0,1,4,4,10,0,1,1960,12000,0,0
51987,38,0,1,1,2,12,0,1,1960,21000,0,1
51992,37,1,1,1,2,12,0,1,2450,36000,0,0
51996,39,0,1,4,3,12,0,1,104,1360,6288,0
52001,29,1,0,2,0,12,0,1,2020,20000,0,0
52028,49,0,1,4,2,12,0,1,1850,8224,0,0
52044,51,0,2,1,5,12,0,1,1593,10000,0,1
52046,27,1,1,5,3,12,0,1,2046,11000,0,0
52094,59,0,1,3,4,11,0,1,1960,9000,0,0
52095,40,1,1,1,0,14,0,1,2960,60010,0,1
52097,31,0,0,2,0,14,0,1,1526,10667,0,1
52108,41,0,1,5,1,12,0,1,1840,23000,0,1
52109,38,0,1,5,3,11,0,1,1927,10264,300,1
52120,41,1,2,1,1,12,0,1,1960,21000,0,0
52131,49,1,1,1,0,10,0,1,2080,14000,0,0
52186,43,0,1,1,3,12,0,1,2166,10500,0,0
52190,39,1,0,2,1,10,0,1,2364,9000,0,0
52265,30,0,1,1,0,12,0,1,2080,24003,0,0
52266,34,1,1,1,2,6,0,1,1220,4000,0,0
52286,46,1,1,1,4,11,0,1,1960,38000,0,0
52287,41,0,1,1,4,12,0,1,2008,25000,0,0
52328,38,1,0,2,1,14,0,2,,3600,19968,1
52329,36,1,1,4,4,14,0,1,3632,27000,0,0
52337,50,1,2,1,1,12,0,1,1930,36000,12000,0
52398,42,1,1,1,0,0,1,3,1560,18000,0,0
52399,40,0,1,1,0,0,1,1,1989,30600,0,0
52401,57,1,1,1,,0,1,1,1627,15844,0,0
52409,38,1,1,5,5,12,0,3,2940,38000,0,1
52429,52,1,1,1,5,0,1,1,4685,35500,0,0
52431,29,1,1,1,6,13,0,1,2184,29000,0,1
52456,77,1,1,1,6,11,0,4,,9500,10236,0
52459,32,1,1,1,5,11,0,1,2056,30000,0,1
52474,62,1,1,1,3,12,0,1,2040,12104,0,0
52480,58,1,1,1,3,16,0,4,2600,37000,0,0
52481,52,0,1,1,3,12,0,1,1912,25000,0,0
52523,42,0,1,1,4,13,0,1,2110,18000,0,0
52532,64,1,1,3,10,6,0,1,3000,11960,0,0
52534,43,0,1,4,1,16,0,1,1418,23000,2860,1
52535,40,1,1,1,2,16,0,1,3306,40000,0,1
52561,37,0,1,1,2,16,0,1,2056,18000,0,0
52574,57,0,2,3,5,8,0,1,1560,6000,2442,0
52576,36,0,0,2,1,14,0,1,2250,62500,0,1
52577,37,0,2,1,3,10,0,1,1680,12000,1120,1
52590,43,1,1,1,2,10,0,1,2040,13000,0,0
52638,29,1,1,1,1,15,0,1,2000,10005,0,1
52674,34,1,1,1,1,11,0,1,2060,24000,0,1
52692,46,1,2,1,4,16,0,1,2080,45000,0,0
52697,34,0,2,1,0,12,0,1,2004,25638,2030,0
52717,63,1,1,1,9,11,0,4,,1500,13000,0
52719,39,1,1,1,4,14,0,1,1976,25365,525,1
52720,34,1,1,1,2,13,0,1,1984,20000,0,1
52722,30,1,0,2,0,12,0,1,1952,19000,0,1
52725,40,0,1,1,3,12,0,1,1600,22538,3500,0
52742,43,1,1,1,3,12,0,1,2000,22230,0,0
52743,33,1,1,1,4,12,0,1,2305,28335,0,0
52762,56,1,1,3,12,7,0,1,2040,10000,0,0
52764,34,1,1,1,2,12,0,1,2088,-20000,0,1
52797,44,0,0,2,0,16,0,1,1577,24221,0,0
52802,48,1,1,1,0,8,0,1,1960,21000,155,0
52806,49,0,2,5,9,8,0,1,1560,5412,0,0
52851,65,1,1,5,2,8,0,1,1567,12120,0,0
52857,63,1,1,3,12,6,0,1,2254,14000,0,0
52859,41,1,0,2,8,12,0,1,1682,20389,600,1
52927,43,0,2,1,2,13,0,1,1992,27000,0,1
52970,66,1,1,3,11,7,0,4,2208,36000,0,0
52973,36,1,2,1,0,12,0,1,2080,8550,0,0
53099,33,1,3,5,4,13,0,1,2763,40000,200,1
53128,44,1,1,1,2,16,0,1,2250,51000,0,1
53154,63,0,2,4,2,14,0,1,2458,18400,0,0
53155,37,1,0,2,0,16,0,1,2532,25500,500,0
53156,30,0,1,1,2,0,1,7,3000,14125,0,1
53169,46,1,2,1,4,12,0,1,2661,22050,0,0
53170,45,0,1,4,4,12,0,1,2075,20100,0,0
53173,42,0,2,1,3,12,0,1,1480,6000,500,0
53183,39,1,1,1,1,15,0,1,1889,18000,0,0
53204,34,0,0,2,2,12,0,1,2960,28000,0,1
53212,45,0,1,5,3,10,0,1,2080,20000,0,0
53230,77,1,1,1,7,2,0,4,,2400,12888,0
53235,35,1,0,2,1,0,1,3,2032,13000,0,1
53264,60,0,2,4,4,10,0,4,2000,24000,0,0
53267,44,0,2,4,2,12,0,1,1904,28000,0,1
53290,44,0,2,4,4,12,0,1,1568,26000,600,0
53299,34,1,0,2,1,5,0,1,2100,16000,0,1
53304,36,0,0,2,3,12,0,1,3386,20600,0,1
53351,56,1,,,,6,0,3,3432,13728,0,1
53352,64,0,1,3,7,11,0,1,1302,7037,5760,0
53354,37,1,3,4,3,14,0,1,2000,14900,0,1
53358,30,0,0,2,1,12,0,3,2340,15580,0,1
53424,40,0,2,1,3,12,0,1,1768,10000,672,1
53426,30,0,1,3,2,12,0,1,1864,22330,15024,1
53501,40,0,2,4,4,14,0,1,1980,30660,1920,0
53521,37,1,1,1,1,14,0,1,1884,19020,0,0
53545,32,0,1,4,0,16,0,1,864,8000,1200,0
53560,52,1,1,1,6,11,0,1,2040,15000,0,0
53561,51,0,1,3,6,11,0,1,1960,14000,0,0
53584,48,0,2,5,6,12,0,1,2352,29000,0,0
53613,31,0,2,1,2,12,0,1,2040,8050,0,0
53735,59,1,1,3,8,7,0,1,3000,25200,0,0
53737,36,1,1,5,2,14,0,1,2000,24000,960,0
53738,36,1,1,1,3,12,0,1,2000,35000,43000,0
53739,35,1,1,1,0,12,0,1,3476,18000,0,1
53759,35,0,1,1,4,12,0,1,1952,18400,0,0
53806,30,1,1,1,2,12,0,1,2397,50100,0,1
53807,29,1,1,5,1,12,0,1,2317,26550,0,0
53839,39,1,2,1,1,0,1,1,1960,32000,0,1
53860,36,0,1,1,2,0,1,1,1640,26000,0,1
53861,34,0,0,2,0,0,1,1,1818,29050,13050,0
53864,28,0,1,4,4,12,0,3,2080,16000,0,1
53884,36,0,1,1,1,13,0,1,2576,16500,0,0
53893,45,1,2,1,2,12,0,1,1880,22000,1000,0
53915,40,0,0,2,3,12,0,1,2165,24800,0,1
53967,28,1,1,4,0,11,0,1,1880,5875,0,1
53970,55,1,1,1,3,10,0,3,48,200,0,0
53988,32,0,1,1,3,13,0,1,1480,17500,2000,1
54023,58,1,1,1,6,10,0,1,2080,20000,0,0
54024,53,0,1,3,6,7,0,1,2340,15000,0,0
54025,35,0,1,4,2,12,0,1,2110,22000,0,1
54068,45,0,1,4,1,12,0,1,1852,17000,0,0
54090,33,0,3,4,2,14,0,1,1957,16000,0,1
54098,64,1,1,1,6,8,0,4,520,6000,16780,0
54102,35,0,1,1,3,11,0,6,720,10000,0,1
54120,50,1,2,4,3,14,0,1,1736,16300,1907,0
54122,34,1,1,4,1,11,0,1,2313,13400,0,1
54123,30,1,0,2,0,12,0,1,2160,15380,0,1
54191,54,0,1,3,5,3,0,1,1940,13000,5784,0
54193,31,0,1,1,3,12,0,1,1968,9000,0,1
54204,32,1,1,1,3,12,0,1,2064,20000,0,0
54236,58,0,1,3,4,16,0,1,1267,17320,0,0
54257,51,0,2,3,5,14,0,1,1872,14000,0,0
54268,52,0,2,4,5,12,0,1,1426,8402,0,0
54308,66,0,2,5,3,10,0,1,1020,8000,3264,0
54331,33,1,1,1,2,12,0,1,2040,18240,0,0
54341,30,1,1,4,2,11,0,3,2064,11000,0,1
54350,39,1,2,1,2,16,0,1,2400,41268,0,0
54404,46,1,1,1,5,12,0,1,2075,28200,0,0
54405,46,0,1,1,4,12,0,1,1880,10900,0,0
54436,51,0,3,4,4,12,0,1,2040,20970,0,0
54437,33,0,3,1,0,14,0,1,2128,26400,0,1
54531,62,1,1,1,3,6,0,4,816,9000,3790,0
54532,60,0,1,1,3,16,0,1,2844,57000,0,0
54535,29,0,1,1,1,14,0,1,1780,18000,0,1
54542,63,1,2,4,0,14,0,4,,400,16320,0
54547,30,1,0,2,0,15,0,1,1880,22000,200,1
54693,50,1,1,1,2,14,0,1,1795,43780,0,0
54694,47,0,1,1,2,12,0,1,1488,12030,0,0
54724,58,1,1,1,6,13,0,1,2103,50100,0,0
54725,55,0,1,1,6,16,0,1,1552,21000,0,0
54726,35,0,1,4,0,0,1,1,2545,15662,0,1
54727,34,0,1,1,2,0,1,1,1835,27000,3000,1
54729,31,0,1,4,1,16,0,1,2024,12400,2400,1
54730,29,0,0,2,1,13,0,1,1330,19000,0,1
54763,34,0,0,2,2,14,0,1,1880,28000,0,0
54774,60,1,1,1,5,12,0,1,2350,35400,0,0
54775,60,0,1,1,5,12,0,1,2000,30000,0,0
54776,36,0,1,1,2,16,0,1,1936,28000,900,1
54795,75,0,1,3,8,12,0,4,,800,4256,0
54797,37,0,1,1,0,12,0,1,172,1135,0,1
54834,34,1,1,1,2,12,0,1,2000,34650,0,1
54835,32,0,1,5,1,12,0,1,3560,33000,0,1
54849,32,0,1,1,2,14,0,1,2000,31500,0,0
54880,36,0,3,1,5,12,0,1,1006,22700,1746,0
54913,38,1,1,1,1,12,0,1,1940,27160,1650,1
54914,37,0,1,4,2,14,0,1,1580,31000,14000,1
54915,33,0,1,1,3,12,0,1,1960,23000,0,1
54916,30,1,1,1,2,12,0,1,2430,39950,0,1
54934,36,1,1,1,3,12,0,1,3120,31400,0,0
54935,28,0,1,1,2,14,0,1,1452,19000,0,0
54950,58,1,1,3,4,14,0,1,1916,28288,0,0
54951,58,0,1,1,4,12,0,1,2222,28000,0,0
54952,33,0,1,1,3,16,0,1,2080,19000,0,1
54953,32,1,2,5,0,15,0,1,1960,195000,30000,1
54954,32,0,1,1,0,16,0,1,2111,26100,0,1
54971,53,1,1,1,6,8,0,1,2695,27300,0,0
54986,35,1,1,1,2,12,0,1,2548,19000,0,0
55002,61,0,1,5,14,7,0,3,2645,6545,1495,0
55086,45,0,0,2,5,12,0,2,2452,19000,0,0
55100,62,0,3,3,10,15,0,1,2121,32000,0,0
55101,43,0,1,1,0,0,1,1,1720,35000,0,0
55102,40,0,2,1,0,0,1,1,2043,27020,0,1
55119,43,1,1,3,0,0,1,1,3555,88000,0,0
55271,49,0,0,2,2,10,0,1,1800,5000,0,0
55280,41,0,1,1,2,14,0,1,2400,28000,0,0
55290,44,1,1,1,2,12,0,1,2450,35000,0,0
55304,57,1,1,3,4,5,0,1,2040,14720,0,0
55307,30,1,1,1,1,12,0,1,2095,23000,0,1
55330,28,0,1,5,1,12,0,1,2350,22000,0,1
55427,32,1,1,4,3,12,0,1,3332,29600,0,1
55450,40,1,1,1,2,12,0,1,1960,51000,912,0
55459,43,1,1,1,2,12,0,1,1724,30000,3047,0
55478,27,0,1,1,2,13,0,1,1976,13013,0,0
55492,42,1,1,1,3,16,0,1,2338,46700,0,1
55493,40,1,1,1,4,15,0,1,2280,51108,0,1
55495,37,1,0,2,0,15,0,1,2068,26000,0,1
55496,35,1,1,4,2,15,0,1,2092,46900,0,1
55529,40,0,3,4,5,8,0,1,2000,16000,0,0
55562,64,1,3,1,8,6,0,4,262,6200,6972,0
55578,42,1,1,1,2,14,0,1,2528,31500,0,0
55625,42,0,3,1,3,12,0,1,2548,9000,0,0
55631,44,1,3,1,5,12,0,1,4883,37000,0,0
55636,56,0,1,3,3,12,0,1,1170,8320,1200,0
55657,29,0,1,1,2,12,0,1,2080,19000,0,1
55661,60,1,3,1,1,5,0,2,1900,13327,0,0
55676,64,0,2,3,4,11,0,4,360,38653,0,0
55677,41,0,2,1,0,12,0,1,1313,35300,0,1
55679,33,0,1,1,2,12,0,1,1680,23000,0,1
55680,30,1,0,2,0,14,0,1,2500,54850,0,1
55684,35,0,1,4,2,12,0,1,1680,15775,0,0
55685,33,1,1,1,2,12,0,1,1960,19700,0,0
55745,45,0,0,2,2,14,0,1,2000,32000,0,1
55770,65,1,1,1,2,5,0,1,1984,16000,0,0
55795,61,0,1,4,4,12,0,1,832,3120,600,0
55825,47,1,2,1,3,14,0,1,2430,36000,7032,0
55844,65,0,1,3,8,7,0,1,1040,3800,2100,0
55845,44,1,1,1,4,12,0,1,2000,22000,0,1
55846,42,1,2,5,3,8,0,1,2040,12000,0,1
55847,40,1,1,4,1,12,0,1,2497,19000,0,1
55849,33,0,0,2,2,12,0,1,1229,4000,1320,1
55864,44,0,1,1,4,12,0,1,1896,19769,0,0
55890,42,0,2,1,2,14,0,1,2455,35050,0,0
55910,58,1,2,1,6,12,0,1,1728,28500,11000,0
55913,35,1,0,2,0,16,0,1,1994,47900,0,1
55921,44,1,1,5,3,16,0,1,2100,70000,0,0
55983,43,0,1,4,1,11,0,1,1920,8931,0,0
55997,41,1,1,1,1,12,0,1,1952,10700,0,0
56002,51,1,2,1,3,12,0,1,1970,35450,0,0
56004,29,0,1,1,0,16,0,1,2058,24080,0,0
56031,36,1,1,1,4,12,0,1,1664,13000,0,0
56058,50,1,2,1,4,7,0,1,1880,27045,0,0
56112,40,1,0,2,0,13,0,1,2030,34221,0,1
56114,44,1,2,4,3,10,0,1,3382,104000,2844,0
56208,42,0,0,2,0,0,1,1,1284,23114,0,0
56211,52,0,1,3,2,13,0,1,1680,15500,2100,0
56251,49,0,2,4,3,14,0,1,2068,25310,0,0
56252,31,1,1,4,2,12,0,1,1924,24000,704,1
56253,29,1,1,1,3,12,0,1,1820,6000,0,1
56288,63,1,1,1,3,12,0,4,336,10600,8041,0
56289,63,0,1,1,3,12,0,6,672,4600,4774,0
56295,37,1,1,1,2,12,0,1,2250,40000,0,0
56309,47,0,1,4,1,12,0,1,1920,25560,0,0
56333,36,0,2,1,1,13,0,1,1976,13812,0,0
56344,60,1,1,1,5,4,0,1,4000,48000,0,0
56386,46,1,2,1,5,12,0,1,1960,38000,0,0
56393,41,0,1,1,2,12,0,1,1968,26000,0,0
56398,31,1,1,5,2,12,0,3,110,600,60,1
56424,49,1,1,1,2,12,0,2,2112,44000,0,0
56425,47,0,1,1,2,16,0,1,1906,40000,0,0
56426,28,1,1,1,2,14,0,1,2147,39400,0,1
56433,43,1,2,4,1,12,0,1,3900,43500,0,0
56447,60,1,1,1,4,0,1,1,2226,41390,0,0
56448,56,0,1,1,4,12,0,1,1763,13618,0,0
56449,32,1,1,1,2,12,0,1,2792,56250,0,1
56450,32,1,1,1,1,12,0,1,2050,35000,0,1
56461,30,0,1,1,1,12,0,1,2075,18000,0,0
56475,49,1,0,2,0,7,0,1,2000,6700,0,1
56494,45,0,1,3,1,11,0,1,2750,80200,0,1
56505,40,1,3,1,2,12,0,1,2296,42000,0,1
56615,31,1,1,1,3,14,0,1,2250,37000,0,0
56630,41,1,1,1,4,14,0,1,3459,51800,0,0
56649,39,1,2,1,3,13,0,1,2550,63550,0,0
56651,37,0,1,4,1,12,0,1,2020,16000,700,0
56652,36,0,1,1,1,13,0,1,2000,23000,0,0
56653,35,1,1,1,2,12,0,1,2070,50000,0,0
56656,42,1,1,1,5,12,0,1,2849,30000,0,0
56687,36,1,1,1,1,14,0,1,2844,56000,0,0
56708,58,1,2,1,0,6,0,1,2400,28000,0,0
56733,32,0,1,1,3,16,0,1,1970,43000,3800,0
56771,39,1,1,1,2,7,0,1,2080,5404,0,0
56775,30,0,0,2,1,12,0,1,1806,12000,0,0
56801,38,1,1,1,4,12,0,1,760,11500,0,0
56812,37,1,1,1,2,14,0,1,2695,28050,0,1
56843,37,0,1,1,2,0,1,1,2007,32050,0,0
56877,33,0,2,1,2,14,0,1,1831,35000,0,1
56878,29,1,0,2,0,12,0,1,2080,16500,0,1
56910,61,0,1,3,7,12,0,1,1960,28300,9000,0
57025,57,0,1,3,5,12,0,1,2010,22000,0,0
57026,35,0,1,3,2,14,0,1,1804,18000,0,1
57085,50,1,2,5,7,14,0,1,2400,42000,0,0
57113,41,0,1,1,8,12,0,1,1485,11000,0,0
57171,45,0,1,4,3,14,0,1,1880,26000,0,0
57199,42,1,1,1,3,12,0,1,2120,30000,0,0
57207,55,0,1,3,4,8,0,1,1856,15000,0,0
57251,44,1,3,1,4,0,1,1,1552,35000,0,0
57252,43,0,2,1,2,0,1,1,2352,54000,0,0
57265,31,1,1,1,1,14,0,1,1996,29900,0,1
57266,35,0,1,4,2,12,0,7,816,5400,2800,1
57319,53,0,1,4,6,8,0,1,1760,14795,0,1
57389,52,0,1,3,5,12,0,1,1267,10782,0,0
57452,45,1,1,1,2,12,0,1,2116,37000,0,0
57453,43,0,1,1,2,12,0,1,1232,26500,0,0
57476,39,0,1,4,3,12,0,1,1927,12500,800,0
57531,44,0,2,1,3,15,0,1,2040,19000,0,0
57559,40,0,1,1,4,12,0,1,1944,28000,0,1
57576,43,1,1,1,4,12,0,5,,2500,6000,0
57577,37,1,1,1,2,12,0,1,2856,59225,0,0
57586,53,1,1,1,5,12,0,4,1384,17500,28800,0
57587,51,0,1,1,5,12,0,1,1840,22160,0,0
57588,33,1,1,1,0,16,0,1,1656,24500,0,0
57589,31,1,1,1,2,0,1,1,1930,37150,0,1
57590,30,0,1,1,1,14,0,1,2156,37000,0,1
57591,28,0,1,4,0,13,0,1,2839,16000,200,1
57603,57,1,1,1,9,4,0,1,2600,32000,0,0
57607,30,0,2,1,4,14,0,1,826,6000,0,1
57629,40,1,1,1,2,12,0,1,1938,23000,0,0
57665,52,0,1,3,7,7,0,1,1970,7000,0,0
57666,36,0,1,1,2,12,0,1,1670,14000,824,1
